# t, d
0,1.19872
0.001,1.08954
0.002,1.0868
0.003,1.06021
0.004,1.00334
0.005,0.992564
0.006,0.912418
0.007,0.883648
0.008,0.905791
0.009,0.843922
0.01,0.771648
0.011,0.733399
0.012,0.680617
0.013,0.691755
0.014,0.636501
0.015,0.577131
0.016,0.521327
0.017,0.51306
0.018,0.440922
0.019,0.454647
0.02,0.390866
0.021,0.346782
0.022,0.367224
0.023,0.3008
0.024,0.23327
0.025,0.205597
0.026,0.154708
0.027,0.0818717
0.028,0.0250805
0.029,0.0766048
0.03,0.00888354
0.031,-0.0646418
0.032,-0.118618
0.033,-0.153149
0.034,-0.174253
0.035,-0.174692
0.036,-0.250463
0.037,-0.229737
0.038,-0.317426
0.039,-0.357541
0.04,-0.384803
0.041,-0.431018
0.042,-0.439532
0.043,-0.450808
0.044,-0.509576
0.045,-0.538282
0.046,-0.613011
0.047,-0.586413
0.048,-0.675444
0.049,-0.599082
0.05,-0.698329
0.051,-0.724039
0.052,-0.771185
0.053,-0.739697
0.054,-0.840802
0.055,-0.841223
0.056,-0.859345
0.057,-0.894789
0.058,-0.917611
0.059,-0.920263
0.06,-0.980435
0.061,-1.04022
0.062,-1.08013
0.063,-1.07679
0.064,-1.04773
0.065,-1.06927
0.066,-1.13811
0.067,-1.19175
0.068,-1.17862
0.069,-1.18772
0.07,-1.26399
0.071,-1.23057
0.072,-1.23756
0.073,-1.27038
0.074,-1.33294
0.075,-1.31032
0.076,-1.32425
0.077,-1.32198
0.078,-1.36809
0.079,-1.30602
0.08,-1.3601
0.081,-1.383
0.082,-1.43292
0.083,-1.38015
0.084,-1.43226
0.085,-1.37373
0.086,-1.3969
0.087,-1.46396
0.088,-1.43995
0.089,-1.47585
0.09,-1.41765
0.091,-1.44198
0.092,-1.46358
0.093,-1.49623
0.094,-1.45607
0.095,-1.48396
0.096,-1.47498
0.097,-1.49566
0.098,-1.5307
0.099,-1.45694
0.1,-1.50446
0.101,-1.50472
0.102,-1.49035
0.103,-1.49358
0.104,-1.47849
0.105,-1.44437
0.106,-1.4643
0.107,-1.47466
0.108,-1.45134
0.109,-1.42655
0.11,-1.45551
0.111,-1.42993
0.112,-1.41289
0.113,-1.42651
0.114,-1.39632
0.115,-1.40443
0.116,-1.39572
0.117,-1.36284
0.118,-1.36633
0.119,-1.32463
0.12,-1.33464
0.121,-1.26749
0.122,-1.26707
0.123,-1.28268
0.124,-1.27483
0.125,-1.28298
0.126,-1.19794
0.127,-1.21529
0.128,-1.20896
0.129,-1.15134
0.13,-1.09419
0.131,-1.15155
0.132,-1.09834
0.133,-1.10124
0.134,-1.12717
0.135,-1.04289
0.136,-1.0614
0.137,-0.998193
0.138,-1.01303
0.139,-1.00466
0.14,-0.924681
0.141,-0.917871
0.142,-0.920887
0.143,-0.796027
0.144,-0.884958
0.145,-0.79005
0.146,-0.739134
0.147,-0.741926
0.148,-0.778974
0.149,-0.686826
0.15,-0.704385
0.151,-0.69214
0.152,-0.651481
0.153,-0.595115
0.154,-0.596986
0.155,-0.519644
0.156,-0.508024
0.157,-0.467245
0.158,-0.460683
0.159,-0.414815
0.16,-0.347002
0.161,-0.315455
0.162,-0.406822
0.163,-0.190637
0.164,-0.286344
0.165,-0.274627
0.166,-0.209097
0.167,-0.150694
0.168,-0.195727
0.169,-0.150025
0.17,-0.0886301
0.171,-0.0199853
0.172,-0.0321332
0.173,0.0149654
0.174,0.037842
0.175,0.0924917
0.176,0.114033
0.177,0.188144
0.178,0.142232
0.179,0.177156
0.18,0.216582
0.181,0.251484
0.182,0.274943
0.183,0.288847
0.184,0.329005
0.185,0.346413
0.186,0.468237
0.187,0.410277
0.188,0.468632
0.189,0.497096
0.19,0.522037
0.191,0.568023
0.192,0.632315
0.193,0.634232
0.194,0.661961
0.195,0.684785
0.196,0.660161
0.197,0.767685
0.198,0.800515
0.199,0.852555
0.2,0.838643
0.201,0.884423
0.202,0.927928
0.203,0.895708
0.204,0.999709
0.205,0.976479
0.206,0.973607
0.207,1.01529
0.208,1.07887
