0.000000000000000000e+00,2.748310938641994827e+00
2.379230271422589484e-11,1.188016511513133588e+00
4.758460542845178968e-11,-6.191642865981529242e-01
7.137690814267768451e-11,-1.065571707817543956e+00
9.516921085690357935e-11,-1.235595028486553559e-01
1.189615135711294742e-10,6.514446953438366439e-01
1.427538162853553690e-10,2.583925206418118958e-01
1.665461189995812639e-10,-4.225888236199653591e-01
1.903384217138071587e-10,6.121516964152717843e-02
2.141307244280330535e-10,1.613313713978395070e+00
2.379230271422589484e-10,2.601989141025284447e+00
2.617153298564848691e-10,2.008101870029714409e+00
2.855076325707107381e-10,7.541264609593968382e-01
3.092999352849366070e-10,3.893875727634984463e-01
3.330922379991625277e-10,9.545360107187774723e-01
3.568845407133884484e-10,9.761446704215279713e-01
3.806768434276143174e-10,-4.078342025818730288e-01
4.044691461418401864e-10,-2.141249660193252691e+00
4.282614488560661071e-10,-2.583522850268758830e+00
4.520537515702920278e-10,-1.658331490733409908e+00
4.758460542845178968e-10,-8.644987906675365430e-01
4.996383569987437658e-10,-1.147575689222555484e+00
5.234306597129697381e-10,-1.582012176851298468e+00
5.472229624271956071e-10,-6.873782636347958164e-01
5.710152651414214761e-10,1.444629754191089743e+00
5.948075678556473451e-10,3.162123792595443739e+00
6.185998705698732141e-10,3.402267793779701233e+00
6.423921732840991865e-10,3.025066763310525264e+00
6.661844759983250555e-10,3.506042222648351192e+00
6.899767787125509245e-10,4.809833631263976450e+00
7.137690814267768968e-10,5.394369508038867167e+00
7.375613841410027658e-10,4.345048262362534608e+00
7.613536868552286348e-10,2.688241981725967733e+00
7.851459895694545038e-10,2.061260848897697784e+00
8.089382922836803728e-10,2.563947386357926739e+00
8.327305949979063452e-10,2.744575128927903229e+00
8.565228977121322142e-10,1.722005570790004825e+00
8.803152004263580832e-10,4.950665821605386707e-01
9.041075031405840556e-10,6.168484695860303457e-01
9.278998058548099245e-10,2.058477073017447978e+00
9.516921085690357935e-10,3.213344840394558144e+00
9.754844112832617659e-10,3.041210302744929539e+00
9.992767139974875315e-10,2.400087370785733754e+00
1.023069016711713504e-09,2.740500712367136327e+00
1.046861319425939476e-09,3.983899540093655212e+00
1.070653622140165242e-09,4.534178801960814020e+00
1.094445924854391214e-09,3.420702125747907552e+00
1.118238227568616980e-09,1.620888230231657401e+00
1.142030530282842952e-09,7.382145367378423195e-01
1.165822832997068925e-09,8.596687575166275241e-01
1.189615135711294690e-09,5.444879610142014936e-01
1.213407438425520663e-09,-1.054276940176028798e+00
1.237199741139746428e-09,-2.884346836063969910e+00
1.260992043853972401e-09,-3.326723628849282743e+00
1.284784346568198373e-09,-2.340636911698694700e+00
1.308576649282424139e-09,-1.468751822927084838e+00
1.332368951996650111e-09,-1.701928482726777325e+00
1.356161254710876083e-09,-2.154387874140785364e+00
1.379953557425101849e-09,-1.373728599986080878e+00
1.403745860139327821e-09,5.365973974089497389e-01
1.427538162853553794e-09,1.931436011162884769e+00
1.451330465567779559e-09,1.772758327231963804e+00
1.475122768282005532e-09,9.604461223205538190e-01
1.498915070996231297e-09,1.019781956680974266e+00
1.522707373710457270e-09,1.968392150562820131e+00
1.546499676424683242e-09,2.313200895811823088e+00
1.570291979138909008e-09,1.177829672887838797e+00
1.594084281853134980e-09,-3.893081819336328131e-01
1.617876584567360746e-09,-7.483303606775540961e-01
1.641668887281586718e-09,1.830025622160618148e-01
1.665461189995812690e-09,9.171662205351507335e-01
1.689253492710038456e-09,5.234329680594984602e-01
1.713045795424264428e-09,-5.651891115283957934e-02
1.736838098138490401e-09,6.729024154853510131e-01
1.760630400852716166e-09,2.632187289652084594e+00
1.784422703566942139e-09,4.177188372249725390e+00
1.808215006281168111e-09,4.247630172231025014e+00
1.832007308995393877e-09,3.700994120464812909e+00
1.855799611709619849e-09,4.006097100683666312e+00
1.879591914423845615e-09,5.118265949802514925e+00
1.903384217138071587e-09,5.485520048922529313e+00
1.927176519852297559e-09,4.184908137286226015e+00
1.950968822566523532e-09,2.237997380412854120e+00
1.974761125280749091e-09,1.282359721518036899e+00
1.998553427994975063e-09,1.423995456577634933e+00
2.022345730709201035e-09,1.223234840514359822e+00
2.046138033423427008e-09,-1.839478575429913665e-01
2.069930336137652980e-09,-1.778146611198121008e+00
2.093722638851878953e-09,-1.984363643467230709e+00
2.117514941566104511e-09,-8.106386133390566240e-01
2.141307244280330484e-09,1.538317323315064877e-01
2.165099546994556456e-09,-1.191933252583314284e-01
2.188891849708782429e-09,-7.664662492402807281e-01
2.212684152423008401e-09,-3.395429791375490503e-01
2.236476455137233960e-09,1.073965329125880164e+00
2.260268757851459932e-09,1.863082322986606032e+00
2.284061060565685904e-09,1.038333053948043316e+00
2.307853363279911877e-09,-4.434009787642947398e-01
2.331645665994137849e-09,-9.984903917476140034e-01
2.355437968708363408e-09,-5.569189783506176550e-01
2.379230271422589380e-09,-1.571847407743886427e+00
2.403022574136815353e-09,-3.157135030787410201e+00
2.426814876851041325e-09,-3.260169162598998582e+00
2.450607179565267298e-09,-2.305143072810487581e+00
2.474399482279492856e-09,-1.868321291135452533e+00
2.498191784993718829e-09,-2.440016913175052871e+00
2.521984087707944801e-09,-2.732955906235281951e+00
2.545776390422170774e-09,-1.495508790621640438e+00
2.569568693136396746e-09,6.799352532160172213e-01
2.593360995850622718e-09,2.062507602010295926e+00
2.617153298564848277e-09,2.041917112832085657e+00
2.640945601279074250e-09,1.836413258237335366e+00
2.664737903993300222e-09,2.688926281327268075e+00
2.688530206707526194e-09,4.059819001973356656e+00
2.712322509421752167e-09,4.325152260894538969e+00
2.736114812135977725e-09,3.021072364532009669e+00
2.759907114850203698e-09,1.531732163528590540e+00
2.783699417564429670e-09,1.262779587966960548e+00
2.807491720278655643e-09,1.811969813353434544e+00
2.831284022992881615e-09,1.648852295424273473e+00
2.855076325707107587e-09,3.466971939983964357e-01
2.878868628421333146e-09,-7.342168145296209536e-01
2.902660931135559119e-09,-2.692908394632569369e-01
2.926453233849785091e-09,1.212746414513246940e+00
2.950245536564011063e-09,2.027549513770595446e+00
2.974037839278237036e-09,1.588889541317165088e+00
2.997830141992462595e-09,1.114508671073469070e+00
3.021622444706688567e-09,1.823630910521695236e+00
3.045414747420914539e-09,3.134345415963682768e+00
3.069207050135140512e-09,3.369094655703773089e+00
3.092999352849366484e-09,2.007847721396886165e+00
3.116791655563592043e-09,3.851266253855912813e-01
3.140583958277818015e-09,-1.283677196397382536e-01
3.164376260992043988e-09,5.087424242131022289e-02
3.188168563706269960e-09,-5.981019115817919340e-01
3.211960866420495932e-09,-2.469168736354599769e+00
3.235753169134721491e-09,-4.149598814594621210e+00
3.259545471848947464e-09,-4.249408570238728977e+00
3.283337774563173436e-09,-3.227641621555903839e+00
3.307130077277399408e-09,-2.704090036780262718e+00
3.330922379991625381e-09,-3.214491838288529912e+00
3.354714682705851353e-09,-3.511872452449116722e+00
3.378506985420076912e-09,-2.373496789614562008e+00
3.402299288134302884e-09,-4.045899083462123347e-01
3.426091590848528857e-09,6.695722335361387056e-01
3.449883893562754829e-09,2.624657879486296808e-01
3.473676196276980801e-09,-3.685722142973402171e-01
3.497468498991206360e-09,6.872601056411087317e-02
3.521260801705432333e-09,1.087717314342571573e+00
